year,territory,territory_order,territory_type,main_use_destination,num_premises
2012,No consta,99999,Neighbourhood,Parking,444.0
2012,les Roquetes,50,Neighbourhood,Tourism and hospitality,21.0
2012,la Bordeta,16,Neighbourhood,Religious,6.0
2012,el Besòs i el Maresme,70,Neighbourhood,Parking,1187.0
2012,Torre Baró,54,Neighbourhood,Parking,405.0
2012,la Prosperitat,52,Neighbourhood,Other,2.0
2012,Barcelona,1,Municipality,Industry,67906.0
2012,la Prosperitat,52,Neighbourhood,Education and culture,74.0
2012,el Parc i la Llacuna del Poblenou,66,Neighbourhood,Other,13.0
2012,Les Corts,4,District,Sports,374.0
2012,Pedralbes,21,Neighbourhood,Offices,320.0
2012,la Dreta de l'Eixample,7,Neighbourhood,Parking,10386.0
2012,Sant Gervasi- la Bonanova,25,Neighbourhood,Tourism and hospitality,137.0
2012,Sarrià,23,Neighbourhood,Offices,303.0
2012,Sant Genís dels Agudells,39,Neighbourhood,Tourism and hospitality,5.0
2012,la Clota,42,Neighbourhood,Education and culture,4.0
2012,Sants-Badal,17,Neighbourhood,Offices,160.0
2012,Sant Andreu,9,District,Healthcare,182.0
2012,Diagonal Mar i el Front Marítim del Poblenou,69,Neighbourhood,Entertainment,10.0
2012,la Verneda i la Pau,73,Neighbourhood,Other,5.0
2012,el Poblenou,68,Neighbourhood,Parking,8041.0
2012,L'Eixample,2,District,Education and culture,1055.0
2012,Horta-Guinardó,7,District,Industry,6649.0
2012,el Clot,65,Neighbourhood,Offices,144.0
2012,el Poble Sec,11,Neighbourhood,Parking,3443.0
2012,la Vila de Gràcia,31,Neighbourhood,Offices,962.0
2012,Sant Andreu,9,District,Sports,102.0
2012,el Poble Sec,11,Neighbourhood,Tourism and hospitality,272.0
2012,Verdun,51,Neighbourhood,Sports,4.0
2012,"Vallvidrera, el Tibidabo i les Planes",22,Neighbourhood,Education and culture,59.0
2012,Sant Andreu,9,District,Commerce,7142.0
2012,Sant Martí,10,District,Tourism and hospitality,752.0
2012,el Poblenou,68,Neighbourhood,Tourism and hospitality,101.0
2012,Vallbona,56,Neighbourhood,Parking,400.0
2012,Can Peguera,47,Neighbourhood,Religious,2.0
2012,Nou Barris,8,District,Education and culture,700.0
2012,la Guineueta,48,Neighbourhood,Commerce,633.0
2012,les Corts,19,Neighbourhood,Industry,1961.0
2012,Sant Gervasi- Galvany,26,Neighbourhood,Other,84.0
2012,Provençals del Poblenou,71,Neighbourhood,Commerce,492.0
2012,Sant Andreu,60,Neighbourhood,Religious,46.0
2012,Hostafrancs,15,Neighbourhood,Housing,8002.0
2012,la Nova Esquerra de l'Eixample,9,Neighbourhood,Industry,1629.0
2012,Sarrià,23,Neighbourhood,Commerce,1228.0
2012,el Putxet i el Farró,27,Neighbourhood,Industry,1417.0
2012,Can Peguera,47,Neighbourhood,Education and culture,13.0
2012,L'Eixample,2,District,Parking,64374.0
2012,Sant Martí,10,District,Religious,99.0
2012,la Sagrada Família,6,Neighbourhood,Housing,27379.0
2012,Sant Martí,10,District,Offices,2343.0
2012,la Font d'en Fargues,36,Neighbourhood,Commerce,204.0
2012,la Teixonera,38,Neighbourhood,Tourism and hospitality,8.0
2012,Provençals del Poblenou,71,Neighbourhood,Sports,1.0
2012,la Barceloneta,3,Neighbourhood,Other,37.0
2012,Sant Gervasi- la Bonanova,25,Neighbourhood,Offices,527.0
2012,les Tres Torres,24,Neighbourhood,Religious,43.0
2012,Sants,18,Neighbourhood,Parking,9535.0
2012,Sant Martí de Provençals,72,Neighbourhood,Sports,31.0
2012,la Nova Esquerra de l'Eixample,9,Neighbourhood,Housing,30040.0
2012,Sant Andreu,60,Neighbourhood,Other,19.0
2012,la Nova Esquerra de l'Eixample,9,Neighbourhood,Healthcare,127.0
2012,la Marina del Prat Vermell,12,Neighbourhood,Other,139.0
2012,Sants-Badal,17,Neighbourhood,Parking,5273.0
2012,el Congrés i els Indians,62,Neighbourhood,Education and culture,115.0
2012,el Raval,1,Neighbourhood,Healthcare,44.0
2012,el Camp d'en Grassot i Gràcia Nova,32,Neighbourhood,Healthcare,43.0
2012,Sant Gervasi- la Bonanova,25,Neighbourhood,Healthcare,448.0
2012,la Font de la Guatlla,14,Neighbourhood,Commerce,325.0
2012,el Besòs i el Maresme,70,Neighbourhood,Housing,9677.0
2012,Sant Gervasi- Galvany,26,Neighbourhood,Healthcare,348.0
2012,Sant Gervasi- Galvany,26,Neighbourhood,Commerce,3888.0
2012,Porta,45,Neighbourhood,Religious,15.0
2012,el Carmel,37,Neighbourhood,Offices,103.0
2012,Sant Martí,10,District,Industry,10883.0
2012,"Vallvidrera, el Tibidabo i les Planes",22,Neighbourhood,Industry,369.0
2012,Sant Andreu,60,Neighbourhood,Commerce,2848.0
2012,Montbau,40,Neighbourhood,Healthcare,108.0
2012,les Roquetes,50,Neighbourhood,Healthcare,6.0
2012,Sants,18,Neighbourhood,Entertainment,18.0
2012,l'Antiga Esquerra de l'Eixample,8,Neighbourhood,Other,158.0
2012,la Sagrera,61,Neighbourhood,Healthcare,58.0
2012,el Coll,29,Neighbourhood,Offices,63.0
2012,Vallcarca i els Penitents,28,Neighbourhood,Commerce,617.0
2012,Canyelles,49,Neighbourhood,Education and culture,14.0
2012,Verdun,51,Neighbourhood,Parking,1604.0
2012,Sant Genís dels Agudells,39,Neighbourhood,Housing,3549.0
2012,Navas,63,Neighbourhood,Commerce,871.0
2012,la Sagrera,61,Neighbourhood,Parking,6986.0
2012,Les Corts,4,District,Offices,2424.0
2012,Hostafrancs,15,Neighbourhood,Commerce,1462.0
2012,el Fort Pienc,5,Neighbourhood,Religious,17.0
2012,Sants,18,Neighbourhood,Offices,381.0
2012,les Roquetes,50,Neighbourhood,Education and culture,62.0
2012,el Bon Pastor,59,Neighbourhood,Education and culture,30.0
2012,Les Corts,4,District,Religious,80.0
2012,la Sagrera,61,Neighbourhood,Industry,1019.0
2012,Vallcarca i els Penitents,28,Neighbourhood,Industry,527.0
2012,Horta,43,Neighbourhood,Healthcare,111.0
2012,la Maternitat i Sant Ramon,20,Neighbourhood,Religious,16.0
2012,Gràcia,6,District,Sports,188.0
2012,Horta,43,Neighbourhood,Tourism and hospitality,44.0
2012,el Carmel,37,Neighbourhood,Education and culture,109.0
2012,Canyelles,49,Neighbourhood,Other,1.0
2012,la Vall d'Hebron,41,Neighbourhood,Parking,195.0
2012,el Bon Pastor,59,Neighbourhood,Industry,1868.0
2012,la Clota,42,Neighbourhood,Healthcare,3.0
2012,el Turó de la Peira,46,Neighbourhood,Education and culture,51.0
2012,Canyelles,49,Neighbourhood,Industry,73.0
2012,la Marina del Prat Vermell,12,Neighbourhood,Industry,2038.0
2012,el Fort Pienc,5,Neighbourhood,Industry,933.0
2012,el Besòs i el Maresme,70,Neighbourhood,Entertainment,3.0
2012,Diagonal Mar i el Front Marítim del Poblenou,69,Neighbourhood,Sports,10.0
2012,Navas,63,Neighbourhood,Entertainment,16.0
2012,el Barri Gòtic,2,Neighbourhood,Healthcare,34.0
2012,Sarrià,23,Neighbourhood,Education and culture,361.0
2012,el Poble Sec,11,Neighbourhood,Offices,340.0
2012,el Carmel,37,Neighbourhood,Sports,20.0
2012,la Maternitat i Sant Ramon,20,Neighbourhood,Healthcare,53.0
2012,la Dreta de l'Eixample,7,Neighbourhood,Healthcare,228.0
2012,la Vall d'Hebron,41,Neighbourhood,Healthcare,4.0
2012,Can Peguera,47,Neighbourhood,Commerce,7.0
2012,Nou Barris,8,District,Parking,23542.0
2012,la Verneda i la Pau,73,Neighbourhood,Parking,2774.0
2012,el Poblenou,68,Neighbourhood,Other,5.0
2012,el Baix Guinardó,33,Neighbourhood,Entertainment,2.0
2012,la Nova Esquerra de l'Eixample,9,Neighbourhood,Education and culture,185.0
2012,la Font de la Guatlla,14,Neighbourhood,Tourism and hospitality,28.0
2012,Diagonal Mar i el Front Marítim del Poblenou,69,Neighbourhood,Parking,7901.0
2012,Sant Antoni,10,Neighbourhood,Housing,20200.0
2012,la Teixonera,38,Neighbourhood,Parking,2393.0
2012,la Barceloneta,3,Neighbourhood,Housing,9202.0
2012,Sant Gervasi- la Bonanova,25,Neighbourhood,Commerce,1200.0
2012,Ciutat Vella,1,District,Entertainment,126.0
2012,Can Baró,34,Neighbourhood,Offices,38.0
2012,Ciutat Meridiana,55,Neighbourhood,Industry,158.0
2012,la Vila de Gràcia,31,Neighbourhood,Healthcare,114.0
2012,el Parc i la Llacuna del Poblenou,66,Neighbourhood,Religious,4.0
2012,la Marina de Port,13,Neighbourhood,Education and culture,76.0
2012,l'Antiga Esquerra de l'Eixample,8,Neighbourhood,Healthcare,146.0
2012,el Fort Pienc,5,Neighbourhood,Tourism and hospitality,112.0
2012,Vallbona,56,Neighbourhood,Sports,7.0
2012,el Coll,29,Neighbourhood,Parking,1877.0
2012,Montbau,40,Neighbourhood,Sports,22.0
2012,el Clot,65,Neighbourhood,Tourism and hospitality,33.0
2012,el Congrés i els Indians,62,Neighbourhood,Parking,2001.0
2012,la Font d'en Fargues,36,Neighbourhood,Sports,48.0
2012,Sants,18,Neighbourhood,Industry,2092.0
2012,Les Corts,4,District,Education and culture,896.0
2012,la Sagrada Família,6,Neighbourhood,Religious,8.0
2012,la Vila de Gràcia,31,Neighbourhood,Entertainment,81.0
2012,el Guinardó,35,Neighbourhood,Healthcare,203.0
2012,el Turó de la Peira,46,Neighbourhood,Healthcare,11.0
2012,el Besòs i el Maresme,70,Neighbourhood,Sports,12.0
2012,Ciutat Vella,1,District,Housing,57721.0
2012,Porta,45,Neighbourhood,Tourism and hospitality,38.0
2012,el Parc i la Llacuna del Poblenou,66,Neighbourhood,Offices,565.0
2012,Sarrià-Sant Gervasi,5,District,Education and culture,1353.0
2012,Montbau,40,Neighbourhood,Commerce,154.0
2012,el Fort Pienc,5,Neighbourhood,Healthcare,18.0
2012,Porta,45,Neighbourhood,Sports,14.0
2012,el Clot,65,Neighbourhood,Commerce,1324.0
2012,Porta,45,Neighbourhood,Parking,5114.0
2012,el Clot,65,Neighbourhood,Sports,12.0
2012,la Trinitat Nova,53,Neighbourhood,Sports,5.0
2012,la Clota,42,Neighbourhood,Parking,23.0
2012,Torre Baró,54,Neighbourhood,Sports,8.0
2012,Sarrià,23,Neighbourhood,Housing,12698.0
2012,Sant Gervasi- la Bonanova,25,Neighbourhood,Industry,930.0
2012,la Vall d'Hebron,41,Neighbourhood,Commerce,69.0
2012,el Besòs i el Maresme,70,Neighbourhood,Industry,457.0
2012,el Raval,1,Neighbourhood,Housing,23342.0
2012,Can Peguera,47,Neighbourhood,Industry,18.0
2012,la Sagrada Família,6,Neighbourhood,Entertainment,8.0
2012,No consta,99999,District,Education and culture,9.0
2012,Vilapicina i la Torre Llobeta,44,Neighbourhood,Industry,745.0
2012,Canyelles,49,Neighbourhood,Commerce,208.0
2012,la Bordeta,16,Neighbourhood,Other,45.0
2012,la Vila de Gràcia,31,Neighbourhood,Other,10.0
2012,la Bordeta,16,Neighbourhood,Parking,3841.0
2012,la Clota,42,Neighbourhood,Religious,3.0
2012,Vallcarca i els Penitents,28,Neighbourhood,Housing,8921.0
2012,Les Corts,4,District,Other,159.0
2012,Sant Martí,10,District,Healthcare,212.0
2012,la Teixonera,38,Neighbourhood,Other,1.0
2012,Hostafrancs,15,Neighbourhood,Sports,19.0
2012,el Besòs i el Maresme,70,Neighbourhood,Commerce,734.0
2012,les Roquetes,50,Neighbourhood,Offices,24.0
2012,l'Antiga Esquerra de l'Eixample,8,Neighbourhood,Sports,36.0
2012,la Marina del Prat Vermell,12,Neighbourhood,Tourism and hospitality,18.0
2012,Vallbona,56,Neighbourhood,Industry,107.0
2012,el Camp d'en Grassot i Gràcia Nova,32,Neighbourhood,Commerce,1519.0
2012,Diagonal Mar i el Front Marítim del Poblenou,69,Neighbourhood,Offices,240.0
2012,la Barceloneta,3,Neighbourhood,Industry,79.0
2012,el Poble Sec,11,Neighbourhood,Healthcare,48.0
2012,No consta,99999,District,Tourism and hospitality,2.0
2012,Pedralbes,21,Neighbourhood,Commerce,233.0
2012,la Prosperitat,52,Neighbourhood,Industry,792.0
2012,el Congrés i els Indians,62,Neighbourhood,Industry,458.0
2012,la Nova Esquerra de l'Eixample,9,Neighbourhood,Religious,40.0
2012,Horta-Guinardó,7,District,Sports,271.0
2012,el Raval,1,Neighbourhood,Parking,2895.0
2012,Can Baró,34,Neighbourhood,Housing,4807.0
2012,la Font de la Guatlla,14,Neighbourhood,Healthcare,19.0
2012,Les Corts,4,District,Entertainment,25.0
2012,la Vall d'Hebron,41,Neighbourhood,Other,4.0
2012,la Vila de Gràcia,31,Neighbourhood,Parking,7567.0
2012,Hostafrancs,15,Neighbourhood,Healthcare,15.0
2012,Sant Andreu,9,District,Offices,1106.0
2012,la Dreta de l'Eixample,7,Neighbourhood,Education and culture,421.0
2012,el Coll,29,Neighbourhood,Healthcare,5.0
2012,el Putxet i el Farró,27,Neighbourhood,Tourism and hospitality,81.0
2012,el Baix Guinardó,33,Neighbourhood,Education and culture,133.0
2012,la Marina del Prat Vermell,12,Neighbourhood,Sports,8.0
2012,el Coll,29,Neighbourhood,Sports,13.0
2012,Vallbona,56,Neighbourhood,Education and culture,6.0
2012,Vallcarca i els Penitents,28,Neighbourhood,Sports,72.0
2012,Sant Andreu,60,Neighbourhood,Education and culture,173.0
2012,el Parc i la Llacuna del Poblenou,66,Neighbourhood,Parking,5041.0
2012,Sarrià,23,Neighbourhood,Religious,136.0
2012,Vallcarca i els Penitents,28,Neighbourhood,Offices,111.0
2012,la Trinitat Nova,53,Neighbourhood,Commerce,221.0
2012,Sants-Montjuïc,3,District,Religious,95.0
2012,Verdun,51,Neighbourhood,Religious,7.0
2012,Vallbona,56,Neighbourhood,Other,28.0
2012,el Bon Pastor,59,Neighbourhood,Sports,6.0
2012,Sant Martí de Provençals,72,Neighbourhood,Commerce,995.0
2012,la Verneda i la Pau,73,Neighbourhood,Religious,10.0
2012,Barcelona,1,Municipality,Commerce,84114.0
2012,Sarrià-Sant Gervasi,5,District,Commerce,8345.0
2012,la Vila de Gràcia,31,Neighbourhood,Religious,142.0
2012,la Verneda i la Pau,73,Neighbourhood,Sports,11.0
2012,la Vila Olímpica del Poblenou,67,Neighbourhood,Commerce,390.0
2012,Sant Andreu,60,Neighbourhood,Sports,58.0
2012,les Corts,19,Neighbourhood,Healthcare,85.0
2012,Vilapicina i la Torre Llobeta,44,Neighbourhood,Tourism and hospitality,38.0
2012,el Putxet i el Farró,27,Neighbourhood,Education and culture,160.0
2012,la Font d'en Fargues,36,Neighbourhood,Healthcare,32.0
2012,la Marina de Port,13,Neighbourhood,Industry,695.0
2012,Montbau,40,Neighbourhood,Education and culture,104.0
2012,el Parc i la Llacuna del Poblenou,66,Neighbourhood,Healthcare,36.0
2012,el Congrés i els Indians,62,Neighbourhood,Other,6.0
2012,la Vila de Gràcia,31,Neighbourhood,Sports,44.0
2013,la Sagrada Família,6,Neighbourhood,Education and culture,53.0
2013,el Congrés i els Indians,62,Neighbourhood,Sports,8.0
2013,la Font de la Guatlla,14,Neighbourhood,Commerce,322.0
2013,la Sagrera,61,Neighbourhood,Healthcare,57.0
2013,el Putxet i el Farró,27,Neighbourhood,Sports,45.0
2013,el Clot,65,Neighbourhood,Tourism and hospitality,33.0
2013,el Parc i la Llacuna del Poblenou,66,Neighbourhood,Offices,571.0
2013,Sant Gervasi- Galvany,26,Neighbourhood,Offices,3229.0
2013,"Sant Pere, Santa Caterina i la Ribera",4,Neighbourhood,Entertainment,28.0
2013,el Coll,29,Neighbourhood,Sports,13.0
2013,Sant Martí de Provençals,72,Neighbourhood,Commerce,993.0
2013,Gràcia,6,District,Other,88.0
2013,la Trinitat Vella,57,Neighbourhood,Sports,5.0
2013,el Raval,1,Neighbourhood,Commerce,2681.0
2013,el Congrés i els Indians,62,Neighbourhood,Commerce,774.0
2013,el Baix Guinardó,33,Neighbourhood,Healthcare,78.0
2013,el Raval,1,Neighbourhood,Healthcare,46.0
2013,Sant Gervasi- la Bonanova,25,Neighbourhood,Commerce,1202.0
2013,el Camp de l'Arpa del Clot,64,Neighbourhood,Entertainment,8.0
2013,la Font d'en Fargues,36,Neighbourhood,Entertainment,4.0
2013,el Fort Pienc,5,Neighbourhood,Tourism and hospitality,112.0
2013,el Turó de la Peira,46,Neighbourhood,Religious,14.0
2013,Pedralbes,21,Neighbourhood,Commerce,233.0
2013,Sant Andreu,9,District,Education and culture,582.0
2013,Sarrià,23,Neighbourhood,Housing,12728.0
2013,el Congrés i els Indians,62,Neighbourhood,Healthcare,35.0
2013,Sant Andreu,9,District,Entertainment,30.0
2013,la Verneda i la Pau,73,Neighbourhood,Commerce,1155.0
2013,Ciutat Vella,1,District,Commerce,6250.0
2013,la Dreta de l'Eixample,7,Neighbourhood,Housing,26770.0
2013,Canyelles,49,Neighbourhood,Industry,73.0
2013,el Baix Guinardó,33,Neighbourhood,Commerce,998.0
2013,Sarrià-Sant Gervasi,5,District,Offices,5068.0
2013,Barcelona,1,Municipality,Industry,67341.0
2013,la Vila de Gràcia,31,Neighbourhood,Education and culture,248.0
2013,Hostafrancs,15,Neighbourhood,Commerce,1468.0
2013,Sants,18,Neighbourhood,Parking,9589.0
2013,Can Peguera,47,Neighbourhood,Industry,18.0
2013,el Guinardó,35,Neighbourhood,Industry,1437.0
2013,la Vila Olímpica del Poblenou,67,Neighbourhood,Sports,15.0
2013,el Coll,29,Neighbourhood,Tourism and hospitality,10.0
2013,Sant Gervasi- Galvany,26,Neighbourhood,Commerce,3905.0
2013,Sant Genís dels Agudells,39,Neighbourhood,Housing,3559.0
2013,les Tres Torres,24,Neighbourhood,Tourism and hospitality,36.0
2013,Vallcarca i els Penitents,28,Neighbourhood,Entertainment,2.0
2013,Vallbona,56,Neighbourhood,Housing,855.0
2013,la Vila de Gràcia,31,Neighbourhood,Parking,7644.0
2013,Verdun,51,Neighbourhood,Tourism and hospitality,2.0
2013,Sant Gervasi- Galvany,26,Neighbourhood,Housing,25339.0
2013,Montbau,40,Neighbourhood,Other,9.0
2013,el Putxet i el Farró,27,Neighbourhood,Industry,1407.0
2013,la Bordeta,16,Neighbourhood,Tourism and hospitality,14.0
2013,"Sant Pere, Santa Caterina i la Ribera",4,Neighbourhood,Tourism and hospitality,255.0
2013,Vallbona,56,Neighbourhood,Religious,1.0
2013,la Clota,42,Neighbourhood,Religious,3.0
2013,Baró de Viver,58,Neighbourhood,Industry,104.0
2013,la Prosperitat,52,Neighbourhood,Parking,4332.0
2013,la Clota,42,Neighbourhood,Commerce,34.0
2013,la Trinitat Nova,53,Neighbourhood,Education and culture,26.0
2013,Gràcia,6,District,Religious,249.0
2013,el Fort Pienc,5,Neighbourhood,Parking,7655.0
2013,la Barceloneta,3,Neighbourhood,Parking,1429.0
2013,Horta-Guinardó,7,District,Parking,29788.0
2013,"Sant Pere, Santa Caterina i la Ribera",4,Neighbourhood,Housing,14733.0
2013,la Trinitat Vella,57,Neighbourhood,Religious,10.0
2013,Ciutat Meridiana,55,Neighbourhood,Parking,123.0
2013,Sant Antoni,10,Neighbourhood,Housing,20234.0
2013,la Sagrera,61,Neighbourhood,Education and culture,146.0
2013,Diagonal Mar i el Front Marítim del Poblenou,69,Neighbourhood,Housing,6308.0
2013,la Vila Olímpica del Poblenou,67,Neighbourhood,Commerce,390.0
2013,el Camp d'en Grassot i Gràcia Nova,32,Neighbourhood,Healthcare,43.0
2013,la Prosperitat,52,Neighbourhood,Sports,20.0
2013,el Putxet i el Farró,27,Neighbourhood,Commerce,1386.0
2013,la Vila de Gràcia,31,Neighbourhood,Housing,31441.0
2013,el Guinardó,35,Neighbourhood,Tourism and hospitality,61.0
2013,Diagonal Mar i el Front Marítim del Poblenou,69,Neighbourhood,Tourism and hospitality,119.0
2013,les Roquetes,50,Neighbourhood,Industry,646.0
2013,Vallbona,56,Neighbourhood,Commerce,108.0
2013,la Maternitat i Sant Ramon,20,Neighbourhood,Entertainment,1.0
2013,Porta,45,Neighbourhood,Tourism and hospitality,38.0
2013,el Camp de l'Arpa del Clot,64,Neighbourhood,Commerce,1318.0
2013,Sarrià-Sant Gervasi,5,District,Entertainment,118.0
2013,Sants,18,Neighbourhood,Healthcare,100.0
2013,Navas,63,Neighbourhood,Religious,6.0
2013,Sarrià,23,Neighbourhood,Education and culture,362.0
2013,Vilapicina i la Torre Llobeta,44,Neighbourhood,Sports,9.0
2013,el Parc i la Llacuna del Poblenou,66,Neighbourhood,Parking,5221.0
2013,Diagonal Mar i el Front Marítim del Poblenou,69,Neighbourhood,Healthcare,5.0
2013,Sant Andreu,60,Neighbourhood,Healthcare,76.0
2013,el Congrés i els Indians,62,Neighbourhood,Parking,2024.0
2013,Pedralbes,21,Neighbourhood,Education and culture,427.0
2013,Vallcarca i els Penitents,28,Neighbourhood,Offices,112.0
2013,Sants-Montjuïc,3,District,Industry,8452.0
2013,Pedralbes,21,Neighbourhood,Healthcare,40.0
2013,Les Corts,4,District,Industry,3171.0
2013,l'Antiga Esquerra de l'Eixample,8,Neighbourhood,Industry,1891.0
2013,la Trinitat Nova,53,Neighbourhood,Healthcare,9.0
2013,el Guinardó,35,Neighbourhood,Parking,7156.0
2013,Torre Baró,54,Neighbourhood,Religious,1.0
2013,la Font d'en Fargues,36,Neighbourhood,Healthcare,32.0
2013,Ciutat Meridiana,55,Neighbourhood,Education and culture,31.0
2013,les Corts,19,Neighbourhood,Housing,22975.0
2013,el Clot,65,Neighbourhood,Parking,6059.0
2013,el Putxet i el Farró,27,Neighbourhood,Education and culture,160.0
2013,la Trinitat Vella,57,Neighbourhood,Commerce,394.0
2013,Sants-Badal,17,Neighbourhood,Education and culture,34.0
2013,Can Baró,34,Neighbourhood,Healthcare,31.0
2013,Les Corts,4,District,Other,164.0
2013,la Font de la Guatlla,14,Neighbourhood,Offices,66.0
2013,Barcelona,1,Municipality,Other,1726.0
2013,la Clota,42,Neighbourhood,Education and culture,4.0
2013,Porta,45,Neighbourhood,Other,16.0
2013,l'Antiga Esquerra de l'Eixample,8,Neighbourhood,Religious,52.0
2013,la Teixonera,38,Neighbourhood,Other,1.0
2013,la Nova Esquerra de l'Eixample,9,Neighbourhood,Offices,1808.0
2013,la Barceloneta,3,Neighbourhood,Sports,26.0
2013,la Dreta de l'Eixample,7,Neighbourhood,Education and culture,423.0
2013,la Marina de Port,13,Neighbourhood,Sports,40.0
2013,Ciutat Vella,1,District,Housing,57888.0
2013,el Parc i la Llacuna del Poblenou,66,Neighbourhood,Housing,7116.0
2013,la Dreta de l'Eixample,7,Neighbourhood,Commerce,4891.0
