district_code,longitude,staircase,number_type,building_entrance,street_type,street_number_start,street_number_end,district_name,neighbourhood_name,generalitat_register_number,floor,door,letter2,number_of_places,expedient_number,letter1,latitude,block,street_name,neighbourhood_code,id
02,"2,17424227969019",,1,,Avinguda,27,29,L'EIXAMPLE,la Sagrada Família,HUTB-076607,2,4,,5,02-2016-0571,,"41,4065796590576",,GAUDI,06,5133
02,"2,17424227969019",,1,,Avinguda,27,29,L'EIXAMPLE,la Sagrada Família,HUTB-076606,3,2,,5,02-2016-0572,,"41,4065796590576",,GAUDI,06,5134
02,"2,17424227969019",,1,,Avinguda,27,29,L'EIXAMPLE,la Sagrada Família,HUTB-076605,4,1,,5,02-2016-0573,,"41,4065796590576",,GAUDI,06,5135
02,"2,17424227969019",,1,,Avinguda,27,29,L'EIXAMPLE,la Sagrada Família,HUTB-076603,4,3,,5,02-2016-0574,,"41,4065796590576",,GAUDI,06,5136
02,"2,17424227969019",,1,,Avinguda,27,29,L'EIXAMPLE,la Sagrada Família,HUTB-076601,5,1,,5,02-2016-0575,,"41,4065796590576",,GAUDI,06,5137
02,"2,17424227969019",,1,,Avinguda,27,29,L'EIXAMPLE,la Sagrada Família,HUTB-076571,4,2,,5,02-2016-0576,,"41,4065796590576",,GAUDI,06,5138
02,"2,17424227969019",,1,,Avinguda,27,29,L'EIXAMPLE,la Sagrada Família,HUTB-076570,5,3,,8,02-2016-0577,,"41,4065796590576",,GAUDI,06,5139
02,"2,17424227969019",,1,,Avinguda,27,29,L'EIXAMPLE,la Sagrada Família,HUTB-076567,5,2,,5,02-2016-0578,,"41,4065796590576",,GAUDI,06,5140
02,"2,17424227969019",,1,,Avinguda,27,29,L'EIXAMPLE,la Sagrada Família,HUTB-076566,6,1,,5,02-2016-0579,,"41,4065796590576",,GAUDI,06,5141
02,"2,17424227969019",,1,,Avinguda,27,29,L'EIXAMPLE,la Sagrada Família,HUTB-076563,6,3,,7,02-2016-0580,,"41,4065796590576",,GAUDI,06,5142
02,"2,17424227969019",,1,,Avinguda,27,29,L'EIXAMPLE,la Sagrada Família,HUTB-076562,5,4,,5,02-2016-0581,,"41,4065796590576",,GAUDI,06,5143
02,"2,17424227969019",,1,,Avinguda,27,29,L'EIXAMPLE,la Sagrada Família,HUTB-076561,7,1,,8,02-2016-0582,,"41,4065796590576",,GAUDI,06,5144
02,"2,17424227969019",,1,,Avinguda,27,29,L'EIXAMPLE,la Sagrada Família,HUTB-076557,7,2,,5,02-2016-0583,,"41,4065796590576",,GAUDI,06,5145
02,"2,17424227969019",,1,,Avinguda,27,29,L'EIXAMPLE,la Sagrada Família,HUTB-076556,6,4,,5,02-2016-0584,,"41,4065796590576",,GAUDI,06,5146
02,"2,17424227969019",,1,,Avinguda,27,29,L'EIXAMPLE,la Sagrada Família,HUTB-076555,7,3,,5,02-2016-0585,,"41,4065796590576",,GAUDI,06,5147
02,"2,17424227969019",,1,,Avinguda,27,29,L'EIXAMPLE,la Sagrada Família,HUTB-076554,7,4,,5,02-2016-0587,,"41,4065796590576",,GAUDI,06,5148
02,"2,17424227969019",,1,,Avinguda,27,29,L'EIXAMPLE,la Sagrada Família,HUTB-076549,SA,,,6,02-2016-0588,,"41,4065796590576",,GAUDI,06,5149
02,"2,17624503674698",,1,,Carrer,495,,L'EIXAMPLE,la Sagrada Família,HUTB-076346,4,3,,6,02-2016-0608,,"41,4076699953157",,ROSSELLO,06,5150
02,"2,16723698180865",,2,,Ronda,16,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-076367,2,3,,5,02-2016-0616,,"41,3867312248237",,UNIVERSITAT,07,5151
02,"2,17424227969019",,1,,Avinguda,27,29,L'EIXAMPLE,la Sagrada Família,HUTB-076548,AT,1,,7,02-2016-0647,,"41,4065796590576",,GAUDI,06,5152
02,"2,17424227969019",,1,,Avinguda,27,29,L'EIXAMPLE,la Sagrada Família,HUTB-076546,1,4,,5,02-2016-0649,,"41,4065796590576",,GAUDI,06,5153
02,"2,17424227969019",,1,,Avinguda,27,29,L'EIXAMPLE,la Sagrada Família,HUTB-076544,1,1,,5,02-2016-0651,,"41,4065796590576",,GAUDI,06,5154
02,"2,18013225691081",,1,,Carrer,505,,L'EIXAMPLE,la Sagrada Família,HUTB-077666,3,3,,,02-2016-0671,,"41,4054546813766",,VALENCIA,06,5155
02,"2,17793540587101",,1,,Carrer,465,,L'EIXAMPLE,la Sagrada Família,HUTB-077667,2,3,,6,02-2016-0672,,"41,403814604923",,VALENCIA,06,5156
02,"2,16573120941948",,1,,Carrer,277,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-076543,4,1,,8,02-2016-0688,,"41,3946528206163",,VALENCIA,07,5157
02,"2,16573120941948",,1,,Carrer,277,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-076542,4,2,,5,02-2016-0694,,"41,3946528206163",,VALENCIA,07,5158
02,"2,16573120941948",,1,,Carrer,277,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-076539,4,3,,2,02-2016-0702,,"41,3946528206163",,VALENCIA,07,5159
02,"2,16573120941948",,1,,Carrer,277,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-076586,3,1,,8,02-2016-0703,,"41,3946528206163",,VALENCIA,07,5160
02,"2,16573120941948",,1,,Carrer,277,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-076587,3,2,,5,02-2016-0704,,"41,3946528206163",,VALENCIA,07,5161
02,"2,16573120941948",,1,,Carrer,277,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-076584,3,3,,2,02-2016-0705,,"41,3946528206163",,VALENCIA,07,5162
02,"2,16582664690333",,2,,Passeig,46,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-076751,3,2,,9,02-2016-0710,,"41,3918343361654",,GRACIA,07,5163
02,"2,16582664690333",,2,,Passeig,46,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-076515,1,1,,10,02-2016-0711,,"41,3918343361654",,GRACIA,07,5164
02,"2,16582664690333",,2,B,Passeig,46,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-076514,1,2,,,02-2016-0712,,"41,3918343361654",,GRACIA,07,5165
02,"2,16573120941948",,1,,Carrer,277,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-076583,2,1,,8,02-2016-0716,,"41,3946528206163",,VALENCIA,07,5166
02,"2,16573120941948",,1,,Carrer,277,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-076581,2,3,,2,02-2016-0718,,"41,3946528206163",,VALENCIA,07,5168
02,"2,16573120941948",,1,,Carrer,277,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-076580,1,1,,8,02-2016-0719,,"41,3946528206163",,VALENCIA,07,5169
02,"2,16573120941948",,1,,Carrer,277,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-076579,PR,3,,2,02-2016-0720,,"41,3946528206163",,VALENCIA,07,5170
02,"2,16573120941948",,1,,Carrer,277,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-076578,PR,2,,5,02-2016-0728,,"41,3946528206163",,VALENCIA,07,5171
02,"2,16573120941948",,1,,Carrer,277,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-076576,PR,1,,8,02-2016-0729,,"41,3946528206163",,VALENCIA,07,5172
02,"2,16573120941948",,1,,Carrer,277,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-076575,1,3,,2,02-2016-0730,,"41,3946528206163",,VALENCIA,07,5173
02,"2,16573120941948",,1,,Carrer,277,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-076573,1,2,,5,02-2016-0731,,"41,3946528206163",,VALENCIA,07,5174
02,"2,16898031127562",2,1,,Carrer,99,101,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-076572,3,2,,6,02-2016-0732,,"41,3911725680255",,PAU CLARIS,07,5175
02,"2,16898031127562",2,1,,Carrer,99,101,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-076569,2,4,,4,02-2016-0733,,"41,3911725680255",,PAU CLARIS,07,5176
02,"2,17751498085794",,2,,Carrer,504,,L'EIXAMPLE,la Sagrada Família,HUTB-076755,2,13,,6,02-2016-0738,,"41,4066190442114",,PROVENÇA,06,5177
02,"2,16582664690333",,2,,Passeig,46,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-076620,6,2,,,02-2016-0744,,"41,3918343361654",,GRACIA,07,5178
02,"2,16582664690333",,2,A,Passeig,46,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-076513,1,2,,,02-2016-0745,,"41,3918343361654",,GRACIA,07,5179
02,"2,16002529477101",,2,B,Carrer,182,,L'EIXAMPLE,l'Antiga Esquerra de l'Eixample,HUTB- 077183,3,1,,3,02-2016-0747,,"41,3849732151896",,DIPUTACIO,08,5180
02,"2,16002529477101",,2,A,Carrer,182,,L'EIXAMPLE,l'Antiga Esquerra de l'Eixample,HUTB- 077182,3,1,,5,02-2016-0749,,"41,3849732151896",,DIPUTACIO,08,5181
02,"2,14521256922176",,2,,Carrer,52,,L'EIXAMPLE,la Nova Esquerra de l'Eixample,HUTB-076342,AT,4,,5,02-2016-0769,,"41,3804413782166",,LLANÇA,09,5182
02,"2,16898031127562",1,1,,Carrer,99,101,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-076568,3,1,,4,02-2016-0779,,"41,3911725680255",,PAU CLARIS,07,5183
02,"2,16898031127562",1,1,,Carrer,99,101,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-076565,3,2,,4,02-2016-0780,,"41,3911725680255",,PAU CLARIS,07,5184
02,"2,16898031127562",1,1,,Carrer,99,101,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-076564,3,3,,7,02-2016-0781,,"41,3911725680255",,PAU CLARIS,07,5185
02,"2,16898031127562",1,1,,Carrer,99,101,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-076560,3,4,,2,02-2016-0783,,"41,3911725680255",,PAU CLARIS,07,5186
02,"2,16898031127562",1,1,,Carrer,99,101,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-076604,4,3,,7,02-2016-0784,,"41,3911725680255",,PAU CLARIS,07,5187
02,"2,16898031127562",1,1,,Carrer,99,101,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-076602,5,1,,4,02-2016-0785,,"41,3911725680255",,PAU CLARIS,07,5188
02,"2,16898031127562",1,1,,Carrer,99,101,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-076600,5,2,,4,02-2016-0786,,"41,3911725680255",,PAU CLARIS,07,5189
02,"2,16898031127562",1,1,,Carrer,99,101,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-076599,4,1,,4,02-2016-0805,,"41,3911725680255",,PAU CLARIS,07,5190
02,"2,16898031127562",1,1,,Carrer,99,101,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-076598,4,2,,4,02-2016-0806,,"41,3911725680255",,PAU CLARIS,07,5191
02,"2,16898031127562",,1,1,Carrer,99,101,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-076597,4,4,,2,02-2016-0808,,"41,3911725680255",,PAU CLARIS,07,5192
02,"2,16898031127562",1,1,,Carrer,99,101,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-076595,2,2,,4,02-2016-0841,,"41,3911725680255",,PAU CLARIS,07,5193
02,"2,16898031127562",1,1,,Carrer,99,101,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-076593,2,3,,7,02-2016-0842,,"41,3911725680255",,PAU CLARIS,07,5194
02,"2,16898031127562",1,1,,Carrer,99,101,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-076592,2,4,,2,02-2016-0843,,"41,3911725680255",,PAU CLARIS,07,5195
02,"2,16898031127562",,1,,Carrer,99,101,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-076591,4,1,,3,02-2016-0853,,"41,3911725680255",,PAU CLARIS,07,5196
02,"2,16898031127562",2,1,,Carrer,99,101,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-076590,3,3,,4,02-2016-0854,,"41,3911725680255",,PAU CLARIS,07,5197
02,"2,16898031127562",1,1,,Carrer,99,101,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-076589,2,1,,4,02-2016-0855,,"41,3911725680255",,PAU CLARIS,07,5198
02,"2,16898031127562",2,1,,Carrer,99,101,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-076588,4,2,,6,02-2016-0857,,"41,3911725680255",,PAU CLARIS,07,5199
02,"2,16898031127562",2,1,,Carrer,99,101,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-076552,5,3,,4,02-2016-0858,,"41,3911725680255",,PAU CLARIS,07,5200
02,"2,16898031127562",2,1,,Carrer,99,101,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-076551,2,1,,3,02-2016-0860,,"41,3911725680255",,PAU CLARIS,07,5201
02,"2,16898031127562",2,1,,Carrer,99,101,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-076550,2,3,,4,02-2016-0861,,"41,3911725680255",,PAU CLARIS,07,5202
02,"2,16898031127562",1,1,,Carrer,99,101,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-076541,5,4,,2,02-2016-0862,,"41,3911725680255",,PAU CLARIS,07,5203
02,"2,16898031127562",1,1,,Carrer,99,101,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-076530,5,3,,7,02-2016-0863,,"41,3911725680255",,PAU CLARIS,07,5204
02,"2,16047381709541",,1,,Passeig,99,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-076355,5,B,,4,02-2016-0945,,"41,3953257315261",,GRACIA,07,5205
02,"2,16111513123723",,1,,Passeig,89,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-076356,4,1,,9,02-2016-0946,,"41,3948050468347",,GRACIA,07,5206
02,"2,16111513123723",,1,,Passeig,89,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-076357,4,2,,9,02-2016-0947,,"41,3948050468347",,GRACIA,07,5207
02,"2,18155588645119",,2,,Carrer,454,,L'EIXAMPLE,el Fort Pienc,HUTB-076177,5,4,,9,02-2016-1006,,"41,401118388329",,DIPUTACIO,05,5208
02,"2,17374730973091",,1,,Carrer,343,,L'EIXAMPLE,la Sagrada Família,HUTB-076179,BJ,1,,7,02-2016-1007,B,"41,4098359754059",,CASTILLEJOS,06,5209
02,"2,17175410573488",,2,,Carrer,424,,L'EIXAMPLE,la Sagrada Família,HUTB-076617,BJ,2,,,02-2016-1016,,"41,4023099353021",,PROVENÇA,06,5210
02,"2,17530270800196",,2,,Carrer,244,,L'EIXAMPLE,la Sagrada Família,HUTB-076368,1,,,4,02-2016-1024,,"41,4117767794986",,SANT ANTONI MARIA CLARET,06,5211
02,"2,17530270800196",,2,,Carrer,244,,L'EIXAMPLE,la Sagrada Família,HUTB-077665,2,,,4,02-2016-1025,,"41,4117767794986",,SANT ANTONI MARIA CLARET,06,5212
02,"2,17530270800196",,2,,Carrer,244,,L'EIXAMPLE,la Sagrada Família,HUTB-078022,4,,,4,02-2016-1027,,"41,4117767794986",,SANT ANTONI MARIA CLARET,06,5213
02,"2,17530270800196",,2,,Carrer,244,,L'EIXAMPLE,la Sagrada Família,HUTB-078023,5,,,4,02-2016-1028,,"41,4117767794986",,SANT ANTONI MARIA CLARET,06,5214
02,"2,17457810950169",,2,,Avinguda,14,,L'EIXAMPLE,la Sagrada Família,HUTB-078335,05,1,,4,02-2016-1075,,"41,4054085469312",,GAUDI,06,5215
02,"2,15936161691691",,1,,Carrer,125,,L'EIXAMPLE,Sant Antoni,HUTB-078247,PR,1,,9,02-2016-1092,,"41,3809756617333",,SEPULVEDA,10,5216
02,"2,15936161691691",,1,,Carrer,125,,L'EIXAMPLE,Sant Antoni,HUTB-078246,5,1,,9,02-2016-1093,,"41,3809756617333",,SEPULVEDA,10,5217
02,"2,15936161691691",,1,,Carrer,125,,L'EIXAMPLE,Sant Antoni,HUTB-078245,2,1,,9,02-2016-1094,,"41,3809756617333",,SEPULVEDA,10,5218
02,"2,15936161691691",,1,,Carrer,125,,L'EIXAMPLE,Sant Antoni,HUTB-078244,2,2,,9,02-2016-1095,,"41,3809756617333",,SEPULVEDA,10,5219
02,"2,15936161691691",,1,,Carrer,125,,L'EIXAMPLE,Sant Antoni,HUTB-078243,3,1,,9,02-2016-1096,,"41,3809756617333",,SEPULVEDA,10,5220
02,"2,15936161691691",,1,,Carrer,125,,L'EIXAMPLE,Sant Antoni,HUTB-078242,4,1,,9,02-2016-1097,,"41,3809756617333",,SEPULVEDA,10,5221
02,"2,15936161691691",,1,,Carrer,125,,L'EIXAMPLE,Sant Antoni,HUTB-078241,3,2A,,5,02-2016-1099,,"41,3809756617333",,SEPULVEDA,10,5222
02,"2,15779653555365",,1,,Carrer,203,,L'EIXAMPLE,l'Antiga Esquerra de l'Eixample,HUTB-077743,EN,1,,5,02-2016-1266,,"41,3920794551586",,PROVENÇA,08,5223
02,"2,15779653555365",,1,,Carrer,203,,L'EIXAMPLE,l'Antiga Esquerra de l'Eixample,HUTB-077744,EN,2,,3,02-2016-1267,,"41,3920794551586",,PROVENÇA,08,5224
02,"2,15779653555365",,1,,Carrer,203,,L'EIXAMPLE,l'Antiga Esquerra de l'Eixample,HUTB-077746,1,4,,4,02-2016-1268,,"41,3920794551586",,PROVENÇA,08,5225
02,"2,15779653555365",,1,,Carrer,203,,L'EIXAMPLE,l'Antiga Esquerra de l'Eixample,HUTB-077748,2,3,,4,02-2016-1269,,"41,3920794551586",,PROVENÇA,08,5226
02,"2,15779653555365",,1,,Carrer,203,,L'EIXAMPLE,l'Antiga Esquerra de l'Eixample,HUTB-077749,2,4,,4,02-2016-1270,,"41,3920794551586",,PROVENÇA,08,5227
02,"2,15779653555365",,1,,Carrer,203,,L'EIXAMPLE,l'Antiga Esquerra de l'Eixample,HUTB-077750,3,1,,4,02-2016-1271,,"41,3920794551586",,PROVENÇA,08,5228
02,"2,15779653555365",,1,,Carrer,203,,L'EIXAMPLE,l'Antiga Esquerra de l'Eixample,HUTB-077751,3,2,,4,02-2016-1272,,"41,3920794551586",,PROVENÇA,08,5229
02,"2,15779653555365",,1,,Carrer,203,,L'EIXAMPLE,l'Antiga Esquerra de l'Eixample,HUTB-077752,3,3,,4,02-2016-1273,,"41,3920794551586",,PROVENÇA,08,5230
02,"2,15779653555365",,1,,Carrer,203,,L'EIXAMPLE,l'Antiga Esquerra de l'Eixample,HUTB-077753,3,4,,4,02-2016-1274,,"41,3920794551586",,PROVENÇA,08,5231
02,"2,15779653555365",,1,,Carrer,203,,L'EIXAMPLE,l'Antiga Esquerra de l'Eixample,HUTB-077754,4,1,,4,02-2016-1275,,"41,3920794551586",,PROVENÇA,08,5232
02,"2,15779653555365",,1,,Carrer,203,,L'EIXAMPLE,l'Antiga Esquerra de l'Eixample,HUTB-077755,4,2,,4,02-2016-1276,,"41,3920794551586",,PROVENÇA,08,5233
02,"2,15779653555365",,1,,Carrer,203,,L'EIXAMPLE,l'Antiga Esquerra de l'Eixample,HUTB-077756,4,3,,4,02-2016-1277,,"41,3920794551586",,PROVENÇA,08,5234
02,"2,15779653555365",,1,,Carrer,203,,L'EIXAMPLE,l'Antiga Esquerra de l'Eixample,HUTB-077757,4,4,,4,02-2016-1279,,"41,3920794551586",,PROVENÇA,08,5235
02,"2,15779653555365",,1,,Carrer,203,,L'EIXAMPLE,l'Antiga Esquerra de l'Eixample,HUTB-077758,5,1,,4,02-2016-1280,,"41,3920794551586",,PROVENÇA,08,5236
02,"2,15779653555365",,1,,Carrer,203,,L'EIXAMPLE,l'Antiga Esquerra de l'Eixample,HUTB-077759,5,2,,4,02-2016-1281,,"41,3920794551586",,PROVENÇA,08,5237
02,"2,15779653555365",,1,,Carrer,203,,L'EIXAMPLE,l'Antiga Esquerra de l'Eixample,HUTB-077760,5,3,,4,02-2016-1282,,"41,3920794551586",,PROVENÇA,08,5238
02,"2,15779653555365",,1,,Carrer,203,,L'EIXAMPLE,l'Antiga Esquerra de l'Eixample,HUTB-077761,5,4,,4,02-2016-1283,,"41,3920794551586",,PROVENÇA,08,5239
02,"2,14952690946717",,1,,Carrer,71,,L'EIXAMPLE,la Nova Esquerra de l'Eixample,HUTB-016093,2,2,,14,02-2016-1301,,"41,3790558880828",,CONSELL DE CENT,09,5240
02,"2,15071752375862",,1,,Carrer,141,,L'EIXAMPLE,la Nova Esquerra de l'Eixample,HUTB-076924,1,3,,11,02-2016-1312,,"41,3811029115256",,ROCAFORT,09,5241
02,"2,15071752375862",,1,,Carrer,141,,L'EIXAMPLE,la Nova Esquerra de l'Eixample,HUTB-076343,2,1,,5,02-2016-1313,,"41,3811029115256",,ROCAFORT,09,5242
02,"2,15071752375862",,1,,Carrer,141,,L'EIXAMPLE,la Nova Esquerra de l'Eixample,HUTB-076757,2,2,,6,02-2016-1314,,"41,3811029115256",,ROCAFORT,09,5243
02,"2,15071752375862",,1,,Carrer,141,,L'EIXAMPLE,la Nova Esquerra de l'Eixample,HUTB-078053,3,1,,5,02-2016-1316,,"41,3811029115256",,ROCAFORT,09,5244
02,"2,15071752375862",,1,,Carrer,141,,L'EIXAMPLE,la Nova Esquerra de l'Eixample,HUTB-076347,3,2,,6,02-2016-1317,,"41,3811029115256",,ROCAFORT,09,5245
02,"2,15071752375862",,1,,Carrer,141,,L'EIXAMPLE,la Nova Esquerra de l'Eixample,HUTB-076344,4,1,,5,02-2016-1318,,"41,3811029115256",,ROCAFORT,09,5246
02,"2,15071752375862",,1,,Carrer,141,,L'EIXAMPLE,la Nova Esquerra de l'Eixample,HUTB-076345,4,2,,6,02-2016-1324,,"41,3811029115256",,ROCAFORT,09,5247
02,"2,15071752375862",,1,,Carrer,141,,L'EIXAMPLE,la Nova Esquerra de l'Eixample,HUTB-078113,AT,1,,3,02-2016-1325,,"41,3811029115256",,ROCAFORT,09,5248
02,"2,15071752375862",,1,,Carrer,141,,L'EIXAMPLE,la Nova Esquerra de l'Eixample,HUTB-077389,AT,2,,6,02-2016-1326,,"41,3811029115256",,ROCAFORT,09,5249
02,"2,15071752375862",,1,,Carrer,141,,L'EIXAMPLE,la Nova Esquerra de l'Eixample,HUTB-076656,SA,1,,2,02-2016-1327,,"41,3811029115256",,ROCAFORT,09,5250
02,"2,14675645149884",,2,,Avinguda,36,,L'EIXAMPLE,la Nova Esquerra de l'Eixample,HUTB-076756,EN,3,,3,02-2017-0037,,"41,3817311830116",,ROMA,09,5251
02,"2,1839006105119",,1,,Gran Via,759,,L'EIXAMPLE,el Fort Pienc,HUTB-076178,3,B,,5,02-2017-0040,,"41,4014845159775",,CORTS CATALANES,05,5252
02,"2,14920251077359",,2,,Carrer,198,,L'EIXAMPLE,la Nova Esquerra de l'Eixample,,5,3,,,02-2020-0140,,"41,3842343502657",,CALABRIA,09,5255
02,"2,14920251077359",,2,,Carrer,198,,L'EIXAMPLE,la Nova Esquerra de l'Eixample,,3,1,,,02-2020-0141,,"41,3842343502657",,CALABRIA,09,5256
02,"2,17698778386885",,1,,Carrer,423,,L'EIXAMPLE,la Sagrada Família,,4,2,,,02-2020-0142,,"41,4014102890041",,ARAGO,06,5257
02,"2,17941703979228",,2,,Carrer,506,,L'EIXAMPLE,el Fort Pienc,,BJ,,,,02-2020-0231,,"41,4012483548617",,CONSELL DE CENT,05,5258
02,"2,17941703979228",,2,,Carrer,506,,L'EIXAMPLE,el Fort Pienc,,1,1,,,02-2020-0232,,"41,4012483548617",,CONSELL DE CENT,05,5259
02,"2,17941703979228",,2,,Carrer,506,,L'EIXAMPLE,el Fort Pienc,,1,2,,,02-2020-0233,,"41,4012483548617",,CONSELL DE CENT,05,5260
02,"2,17941703979228",,2,,Carrer,506,,L'EIXAMPLE,el Fort Pienc,,2,1,,,02-2020-0234,,"41,4012483548617",,CONSELL DE CENT,05,5261
02,"2,17941703979228",,2,,Carrer,506,,L'EIXAMPLE,el Fort Pienc,,2,2,,,02-2020-0235,,"41,4012483548617",,CONSELL DE CENT,05,5262
02,"2,17941703979228",,2,,Carrer,506,,L'EIXAMPLE,el Fort Pienc,,3,1,,,02-2020-0236,,"41,4012483548617",,CONSELL DE CENT,05,5263
02,"2,17941703979228",,2,,Carrer,506,,L'EIXAMPLE,el Fort Pienc,,3,2,,,02-2020-0237,,"41,4012483548617",,CONSELL DE CENT,05,5264
02,"2,17941703979228",,2,,Carrer,506,,L'EIXAMPLE,el Fort Pienc,,4,1,,,02-2020-0238,,"41,4012483548617",,CONSELL DE CENT,05,5265
02,"2,17941703979228",,2,,Carrer,506,,L'EIXAMPLE,el Fort Pienc,,4,2,,,02-2020-0239,,"41,4012483548617",,CONSELL DE CENT,05,5266
02,"2,17941703979228",,2,,Carrer,506,,L'EIXAMPLE,el Fort Pienc,,5,1,,,02-2020-0240,,"41,4012483548617",,CONSELL DE CENT,05,5267
02,"2,17941703979228",,2,,Carrer,506,,L'EIXAMPLE,el Fort Pienc,,5,2,,,02-2020-0241,,"41,4012483548617",,CONSELL DE CENT,05,5268
02,"2,17941703979228",,2,,Carrer,506,,L'EIXAMPLE,el Fort Pienc,,6,1,,,02-2020-0242,,"41,4012483548617",,CONSELL DE CENT,05,5269
02,"2,17941703979228",,2,,Carrer,506,,L'EIXAMPLE,el Fort Pienc,,6,2,,,02-2020-0243,,"41,4012483548617",,CONSELL DE CENT,05,5270
02,"2,17941703979228",,2,,Carrer,506,,L'EIXAMPLE,el Fort Pienc,,7,,,,02-2020-0244,,"41,4012483548617",,CONSELL DE CENT,05,5271
02,"2,16473621532404",,2,,Carrer,284,,L'EIXAMPLE,la Dreta de l'Eixample,,2,2B,,,02-2020-0245,,"41,3936301866106",,VALENCIA,07,5272
02,"2,16473621532404",,2,,Carrer,284,,L'EIXAMPLE,la Dreta de l'Eixample,,2,2A,,,02-2020-0246,,"41,3936301866106",,VALENCIA,07,5273
02,"2,14550651769988",A,2,,Carrer,84,,L'EIXAMPLE,la Nova Esquerra de l'Eixample,HUTB-064079,3,1,,1,02-2022-0475,,"41,3786286372329",,TARRAGONA,09,5276
02,"2,14550651769988",A,2,,Carrer,84,,L'EIXAMPLE,la Nova Esquerra de l'Eixample,HUTB-064420,3,4,,5,02-2022-0479,,"41,3786286372329",,TARRAGONA,09,5277
02,"2,14550651769988",A,2,,Carrer,84,,L'EIXAMPLE,la Nova Esquerra de l'Eixample,HUTB-064394,7,3,,5,02-2022-0494,,"41,3786286372329",,TARRAGONA,09,5278
02,"2,14550651769988",A,2,,Carrer,84,,L'EIXAMPLE,la Nova Esquerra de l'Eixample,HUTB-064068,10,2,,5,02-2022-0505,,"41,3786286372329",,TARRAGONA,09,5279
02,"2,14550651769988",A,2,,Carrer,84,,L'EIXAMPLE,la Nova Esquerra de l'Eixample,HUTB-064069,10,3,,6,02-2022-0506,,"41,3786286372329",,TARRAGONA,09,5280
02,"2,14550651769988",A,2,,Carrer,84,,L'EIXAMPLE,la Nova Esquerra de l'Eixample,HUTB-064070,10,4,,5,02-2022-0507,,"41,3786286372329",,TARRAGONA,09,5281
02,"2,14550651769988",A,2,,Carrer,84,,L'EIXAMPLE,la Nova Esquerra de l'Eixample,HUTB-064072,11,2,,8,02-2022-0509,,"41,3786286372329",,TARRAGONA,09,5282
02,"2,14550651769988",A,2,,Carrer,84,,L'EIXAMPLE,la Nova Esquerra de l'Eixample,HUTB-064075,12,1,,7,02-2022-0512,,"41,3786286372329",,TARRAGONA,09,5283
02,"2,14550651769988",B,2,,Carrer,84,,L'EIXAMPLE,la Nova Esquerra de l'Eixample,HUTB-064165,3,2,,5,02-2022-0517,,"41,3786286372329",,TARRAGONA,09,5284
